Shapelet_0,Shapelet_1,Shapelet_2,Shapelet_3,Shapelet_4,Shapelet_5,Shapelet_6,Shapelet_7,Shapelet_8,Shapelet_9,Shapelet_10,Shapelet_11,Shapelet_12,Shapelet_13,Shapelet_14,Shapelet_15,Shapelet_16,Shapelet_17,Shapelet_18,Shapelet_19,Shapelet_20,Shapelet_21,Shapelet_22,Shapelet_23,Shapelet_24,Shapelet_25,Shapelet_26,Shapelet_27,Shapelet_28,Shapelet_29,Shapelet_30,Shapelet_31,Shapelet_32,Shapelet_33,Shapelet_34,Shapelet_35,Shapelet_36,Shapelet_37,Shapelet_38,Shapelet_39,Shapelet_40,Shapelet_41,Shapelet_42,Shapelet_43,Shapelet_44,Shapelet_45,Shapelet_46,Shapelet_47,Shapelet_48,Shapelet_49,Shapelet_50,Shapelet_51,Shapelet_52,Shapelet_53,Shapelet_54,Shapelet_55,Shapelet_56,Shapelet_57,Shapelet_58,Shapelet_59,Shapelet_60,Shapelet_61,Shapelet_62,Shapelet_63,Shapelet_64,Shapelet_65,Shapelet_66,Shapelet_67,Shapelet_68,Shapelet_69,Shapelet_70,Shapelet_71,Shapelet_72,Shapelet_73,Shapelet_74,Shapelet_75,Shapelet_76,Shapelet_77,Shapelet_78,Shapelet_79,Shapelet_80,Shapelet_81,Shapelet_82,Shapelet_83,Shapelet_84,Shapelet_85,Shapelet_86,Shapelet_87,Shapelet_88,Shapelet_89,Shapelet_90,Shapelet_91,Shapelet_92,Shapelet_93,Shapelet_94,Shapelet_95,Shapelet_96,Shapelet_97,Shapelet_98,Shapelet_99,ACTUAL_VWAP_CHANGE_0
0.079917,0.112482,0.067674,0.081797,0.067106,0.115227,0.064997,0.100928,0.079305,0.069636,0.07186,0.107039,0.07913,0.075192,0.080173,0.055317,0.05515,0.089299,0.093732,0.094697,0.088508,0.087523,0.097108,0.117914,0.04936,0.093881,0.063799,0.109349,0.082677,0.082028,0.106436,0.103925,0.051092,0.107126,0.109274,0.122442,0.088639,0.172915,0.169769,0.04592,0.160037,0.162311,0.110311,0.084187,0.040022,0.188192,0.14575,0.141485,0.209457,0.196372,0.151738,0.092611,0.184165,0.18726,0.198445,0.174387,0.119081,0.197502,0.198387,0.221285,0.097437,0.076777,0.187838,0.113475,0.138019,0.13176,0.212182,0.213832,0.181051,0.123341,0.216102,0.044159,0.115188,0.087268,0.155295,0.121058,0.222832,0.15343,0.116223,0.05665,0.141936,0.161453,0.04432,0.168496,0.04997,0.12494,0.053405,0.111192,0.132327,0.042028,0.233479,0.233717,0.120516,0.094179,0.147046,0.143219,0.245874,0.055268,0.085222,0.240734,0.131048
0.108967,0.096802,0.087516,0.083729,0.08702,0.094569,0.091888,0.123162,0.088538,0.09311,0.131985,0.095244,0.074203,0.08276,0.100052,0.081976,0.098705,0.122778,0.098757,0.089106,0.100514,0.139724,0.086061,0.082214,0.129874,0.067343,0.086748,0.096537,0.109835,0.111761,0.054744,0.123913,0.09305,0.126209,0.098715,0.082949,0.150948,0.043242,0.042727,0.077852,0.046774,0.045441,0.061365,0.046008,0.115938,0.040309,0.059918,0.092155,0.059945,0.037666,0.051087,0.152118,0.035357,0.034244,0.033623,0.042612,0.088336,0.029338,0.028829,0.052767,0.095889,0.111857,0.042445,0.085011,0.059383,0.07338,0.028044,0.027725,0.049535,0.105583,0.023267,0.122801,0.057835,0.164293,0.060297,0.122476,0.021892,0.079795,0.087491,0.104875,0.061538,0.060787,0.120773,0.060832,0.102483,0.068841,0.062759,0.080653,0.06475,0.149512,0.017597,0.017366,0.080289,0.066588,0.06504,0.09326,0.021472,0.120725,0.155766,0.015554,0.131682
0.095253,0.0668,0.078063,0.07502,0.076669,0.081164,0.079675,0.103616,0.06687,0.075215,0.120483,0.065449,0.075905,0.097773,0.09557,0.082573,0.10702,0.106077,0.089277,0.093783,0.084587,0.122384,0.069048,0.085812,0.128807,0.057717,0.102718,0.081384,0.095447,0.093255,0.029542,0.115119,0.102279,0.128859,0.085348,0.059257,0.136963,0.123406,0.125615,0.09731,0.134607,0.132681,0.083504,0.034083,0.091983,0.113243,0.149568,0.066226,0.122021,0.107511,0.145332,0.133128,0.119452,0.117698,0.10403,0.134,0.064032,0.104679,0.105055,0.110884,0.095094,0.093616,0.134367,0.089434,0.157632,0.167557,0.094167,0.093177,0.146638,0.113326,0.091274,0.13158,0.030236,0.142519,0.164891,0.111771,0.094575,0.05565,0.096748,0.111211,0.165873,0.165702,0.123337,0.165527,0.097173,0.170963,0.081635,0.062847,0.16939,0.1395,0.081324,0.08268,0.17968,0.057894,0.172612,0.092636,0.075394,0.116354,0.146902,0.079127,0.134807
0.149387,0.130966,0.154105,0.149929,0.144637,0.139641,0.142166,0.170784,0.133642,0.133121,0.171236,0.123739,0.126854,0.169236,0.151219,0.149276,0.144192,0.167885,0.146758,0.135199,0.164525,0.194057,0.151201,0.141981,0.164476,0.129507,0.181025,0.148086,0.18178,0.190337,0.099846,0.19532,0.141637,0.203281,0.162673,0.144195,0.224012,0.106406,0.107032,0.147354,0.114299,0.112331,0.128219,0.101087,0.171614,0.099012,0.131482,0.121518,0.115232,0.094075,0.122116,0.224917,0.097239,0.0954,0.089417,0.108824,0.147526,0.086163,0.085737,0.104459,0.177656,0.201083,0.107075,0.156557,0.134407,0.149788,0.080106,0.079338,0.117468,0.182412,0.074775,0.173545,0.088857,0.242996,0.135105,0.196092,0.073746,0.105714,0.178185,0.193454,0.138134,0.134967,0.173115,0.134053,0.146022,0.147886,0.124205,0.134415,0.143074,0.237257,0.064898,0.065076,0.160554,0.124753,0.142387,0.152183,0.064789,0.209996,0.249591,0.061622,0.135975
0.133493,0.106911,0.078273,0.093536,0.079784,0.096273,0.074101,0.097901,0.089688,0.082815,0.145186,0.095396,0.063425,0.093904,0.086274,0.090365,0.117857,0.097694,0.073354,0.078034,0.062196,0.117997,0.070044,0.076845,0.150497,0.066301,0.061009,0.074003,0.077058,0.068489,0.053256,0.086525,0.131657,0.092728,0.0613,0.050561,0.119039,0.023504,0.024163,0.094649,0.028176,0.027318,0.06786,0.039484,0.115365,0.020153,0.035931,0.085242,0.032979,0.018063,0.03371,0.102361,0.022826,0.022299,0.015863,0.030823,0.076786,0.015654,0.016067,0.027745,0.068859,0.072413,0.034284,0.066594,0.039369,0.045796,0.012087,0.011796,0.041474,0.085311,0.01065,0.14167,0.061109,0.104361,0.048425,0.088922,0.014325,0.08708,0.063769,0.062196,0.045984,0.050491,0.150392,0.052072,0.127285,0.045978,0.077643,0.068046,0.046316,0.102026,0.007682,0.008616,0.051799,0.080489,0.05202,0.074088,0.007103,0.074943,0.122603,0.007772,0.138321
0.087857,0.071585,0.052086,0.056716,0.062722,0.087295,0.073482,0.102199,0.06957,0.076448,0.095049,0.061613,0.055289,0.067041,0.075062,0.041365,0.064638,0.100414,0.072536,0.056609,0.079071,0.122309,0.0775,0.090979,0.090092,0.050466,0.069205,0.088884,0.088959,0.091385,0.032915,0.099877,0.063262,0.100005,0.062828,0.072524,0.131258,0.038049,0.040518,0.057134,0.046654,0.045792,0.037862,0.023838,0.080066,0.031344,0.052308,0.070998,0.03582,0.028215,0.055618,0.12517,0.042937,0.042447,0.027246,0.054488,0.079106,0.031357,0.032647,0.029913,0.058066,0.087585,0.060125,0.082349,0.061597,0.062205,0.022581,0.022013,0.069613,0.079868,0.023748,0.087255,0.048459,0.139665,0.077764,0.114083,0.032155,0.072633,0.060726,0.074743,0.073238,0.080813,0.083831,0.083122,0.079429,0.068356,0.055533,0.088447,0.072158,0.105733,0.020376,0.022621,0.069979,0.040531,0.082033,0.095377,0.013164,0.087597,0.133552,0.021543,0.13847
0.120038,0.124403,0.096835,0.10606,0.107632,0.122841,0.105621,0.10783,0.098753,0.096278,0.111835,0.111719,0.09705,0.108957,0.08543,0.089732,0.131719,0.076666,0.093086,0.127777,0.058165,0.069581,0.09799,0.117308,0.133338,0.120968,0.078215,0.121047,0.050029,0.055344,0.113215,0.065453,0.139771,0.072865,0.10396,0.090545,0.072149,0.171646,0.168193,0.084461,0.158277,0.160493,0.136695,0.092925,0.107296,0.187273,0.144846,0.134463,0.210127,0.195476,0.149521,0.062741,0.181506,0.184524,0.197211,0.171319,0.121547,0.195377,0.19607,0.221773,0.091988,0.058999,0.184126,0.109413,0.136102,0.131301,0.210803,0.212474,0.177122,0.089542,0.214076,0.127886,0.129287,0.057657,0.151734,0.072415,0.219758,0.135422,0.120296,0.063324,0.139018,0.157608,0.134015,0.164396,0.13581,0.123364,0.08849,0.084804,0.129892,0.035387,0.231153,0.231129,0.120013,0.145086,0.143567,0.10271,0.244691,0.044446,0.076485,0.238047,0.139588
0.094186,0.082393,0.066023,0.055089,0.073229,0.088914,0.076152,0.105771,0.053004,0.073177,0.107101,0.076133,0.057281,0.065324,0.079004,0.056947,0.066293,0.105308,0.081403,0.067137,0.07712,0.118101,0.063258,0.073545,0.093576,0.043137,0.062453,0.08581,0.094414,0.086987,0.042957,0.112395,0.064839,0.102861,0.07317,0.087541,0.125217,0.014344,0.015108,0.050523,0.018566,0.017936,0.04636,0.035318,0.087305,0.011645,0.024265,0.077485,0.02332,0.010086,0.023815,0.128381,0.015717,0.015463,0.008459,0.023167,0.075186,0.009111,0.009744,0.01919,0.066382,0.09099,0.027819,0.064753,0.028126,0.032393,0.005775,0.005567,0.034474,0.084513,0.00528,0.087817,0.061172,0.145525,0.039288,0.114147,0.010181,0.069598,0.065756,0.074665,0.035608,0.041861,0.080498,0.043996,0.07677,0.033327,0.040487,0.084061,0.034914,0.110217,0.003714,0.004875,0.03751,0.043263,0.04216,0.094487,0.002679,0.083251,0.131506,0.004556,0.141703
0.129851,0.095496,0.12582,0.109007,0.111735,0.0884,0.100973,0.114861,0.098767,0.098285,0.160419,0.10333,0.099757,0.128276,0.111833,0.130354,0.145314,0.11543,0.105822,0.118999,0.097668,0.129929,0.087916,0.08234,0.178969,0.093332,0.126748,0.089446,0.108145,0.112933,0.066808,0.133359,0.152828,0.146188,0.120078,0.07482,0.147492,0.077898,0.077318,0.12704,0.082665,0.080869,0.119151,0.065901,0.150178,0.073371,0.099801,0.088527,0.094654,0.069568,0.087835,0.14343,0.066316,0.064655,0.064466,0.074971,0.088392,0.058791,0.057907,0.085184,0.133065,0.116303,0.072569,0.093472,0.09889,0.116784,0.056602,0.056092,0.080931,0.132468,0.050129,0.187035,0.050063,0.151588,0.096119,0.115888,0.046659,0.069537,0.134388,0.137484,0.0997,0.095663,0.184202,0.094646,0.143808,0.11121,0.1051,0.060515,0.104874,0.174573,0.041587,0.041004,0.12563,0.109004,0.102382,0.084267,0.045842,0.147997,0.166031,0.038109,0.142619
0.124753,0.089324,0.103331,0.112703,0.106281,0.114112,0.116124,0.146256,0.110324,0.118965,0.134301,0.07762,0.082742,0.128387,0.112914,0.105119,0.138559,0.122361,0.094633,0.094962,0.097685,0.152955,0.113048,0.123141,0.155496,0.105318,0.126828,0.130052,0.12042,0.124201,0.049862,0.116453,0.13001,0.120866,0.089594,0.082607,0.17899,0.102201,0.104613,0.123079,0.113147,0.111456,0.077528,0.054958,0.145056,0.092529,0.125891,0.076865,0.099687,0.087286,0.123761,0.155072,0.100642,0.099169,0.084457,0.114817,0.114785,0.086217,0.086864,0.089647,0.094517,0.135325,0.116519,0.124608,0.134696,0.142101,0.075667,0.074747,0.128363,0.093525,0.073877,0.154551,0.068862,0.180688,0.144489,0.137833,0.078684,0.067027,0.104219,0.133099,0.14409,0.145872,0.156216,0.146302,0.153932,0.146592,0.116,0.102089,0.146482,0.161291,0.065342,0.067,0.15341,0.102785,0.151504,0.105829,0.058596,0.13292,0.19834,0.063973,0.143276
0.085794,0.076711,0.081362,0.099615,0.082342,0.093348,0.090967,0.108908,0.093163,0.093831,0.102094,0.07228,0.07188,0.109906,0.084623,0.082441,0.070225,0.10852,0.081295,0.06464,0.1057,0.134239,0.115123,0.106349,0.094758,0.090234,0.115067,0.107624,0.120584,0.129812,0.058447,0.125178,0.079163,0.123338,0.087834,0.10477,0.163374,0.053447,0.054257,0.098328,0.059871,0.058533,0.063127,0.058076,0.109942,0.048042,0.07151,0.079574,0.061573,0.044626,0.066706,0.146731,0.049608,0.048517,0.041476,0.059481,0.118835,0.040346,0.040476,0.053882,0.099054,0.139778,0.060888,0.123165,0.075261,0.085027,0.035226,0.034703,0.069673,0.115709,0.032343,0.101688,0.059523,0.173704,0.081354,0.147123,0.034417,0.076068,0.102268,0.124644,0.081087,0.082556,0.10516,0.083125,0.102393,0.084854,0.090992,0.111765,0.083282,0.152751,0.026351,0.027079,0.093251,0.081209,0.086604,0.114913,0.025369,0.134992,0.183418,0.025085,0.146826
0.084035,0.07545,0.089019,0.080292,0.073362,0.077036,0.064854,0.090379,0.07328,0.067334,0.117512,0.090158,0.088631,0.096136,0.098224,0.090894,0.071195,0.114247,0.101741,0.097428,0.11161,0.126572,0.082972,0.083641,0.098331,0.061443,0.110147,0.077259,0.117307,0.118942,0.056058,0.152017,0.077961,0.162451,0.112989,0.09292,0.141494,0.052847,0.05355,0.094616,0.059052,0.057709,0.100689,0.059888,0.073999,0.047624,0.070858,0.085514,0.061666,0.044257,0.065693,0.153545,0.048639,0.04754,0.041023,0.058316,0.076504,0.039621,0.039696,0.053991,0.131601,0.116512,0.059571,0.102012,0.074258,0.084411,0.0348,0.034292,0.068233,0.158124,0.031745,0.107448,0.039752,0.150522,0.07989,0.140138,0.033517,0.082307,0.126229,0.127802,0.079772,0.081025,0.096878,0.081539,0.060941,0.083873,0.072279,0.085046,0.082072,0.152985,0.025746,0.026392,0.092551,0.056323,0.085117,0.11818,0.025161,0.144044,0.152765,0.024401,0.148216
0.094068,0.10006,0.066865,0.058457,0.063171,0.087323,0.070224,0.095753,0.063162,0.068194,0.099604,0.109299,0.096,0.060831,0.105772,0.066602,0.058584,0.122034,0.123508,0.125697,0.108926,0.115173,0.08301,0.102271,0.071025,0.061,0.068135,0.097838,0.095742,0.088434,0.077802,0.142638,0.046747,0.138836,0.099951,0.10034,0.114118,0.009689,0.006986,0.062742,0.004375,0.004424,0.116998,0.069897,0.02051,0.015915,0.008391,0.118294,0.041623,0.018092,0.001621,0.133287,0.005495,0.005969,0.015587,0.003912,0.095274,0.009761,0.009213,0.042159,0.101131,0.078934,0.007537,0.124117,0.001284,0.011326,0.01798,0.018595,0.007816,0.144946,0.014832,0.060139,0.094381,0.123031,0.003819,0.15552,0.013471,0.113703,0.095126,0.084274,0.000832,0.005837,0.035195,0.008084,0.031763,0.002018,0.049773,0.106351,0.000059,0.075556,0.018246,0.017339,0.010131,0.041329,0.003149,0.173116,0.029711,0.088819,0.107069,0.019059,0.148318
0.100112,0.107157,0.058841,0.054563,0.075633,0.107327,0.072164,0.115187,0.052943,0.058837,0.094764,0.092194,0.068805,0.064263,0.090136,0.043612,0.040565,0.122212,0.10359,0.084724,0.099213,0.132677,0.064813,0.10251,0.059333,0.047379,0.055401,0.111523,0.107223,0.100039,0.054198,0.136982,0.03285,0.118101,0.075878,0.119015,0.134603,0.000924,0.001715,0.045445,0.003451,0.003411,0.059289,0.050737,0.041391,0.000361,0.004123,0.092463,0.010192,0.000314,0.0075,0.145147,0.00684,0.007285,0,0.012397,0.088693,0.002292,0.003376,0.009007,0.057927,0.088648,0.019831,0.089084,0.008283,0.007759,0.000257,0.000302,0.024793,0.104916,0.001847,0.041073,0.101382,0.149685,0.023926,0.153143,0.009272,0.102333,0.060144,0.055354,0.017325,0.027676,0.026572,0.031141,0.033738,0.009828,0.035575,0.124157,0.014173,0.084178,0.003956,0.005525,0.010349,0.036958,0.024838,0.157341,0.00264,0.070007,0.131092,0.006594,0.148405
0.118892,0.090887,0.110025,0.093718,0.104622,0.092718,0.101302,0.119881,0.085835,0.092942,0.147443,0.091352,0.094653,0.111991,0.10689,0.102536,0.138984,0.115153,0.103578,0.117965,0.090823,0.12448,0.077011,0.080936,0.168365,0.079158,0.11343,0.086306,0.100505,0.095364,0.053716,0.118051,0.140863,0.137394,0.114907,0.066155,0.134952,0.062204,0.064244,0.110293,0.071148,0.069859,0.104359,0.052432,0.135752,0.054709,0.080921,0.089227,0.06241,0.05072,0.080207,0.138449,0.06254,0.061536,0.04852,0.07466,0.072309,0.050466,0.051231,0.05452,0.118912,0.104326,0.077788,0.0826,0.08867,0.094066,0.041924,0.041236,0.087984,0.119111,0.040992,0.174594,0.045174,0.145288,0.099982,0.100065,0.046499,0.072131,0.122706,0.122681,0.098044,0.101955,0.166851,0.103135,0.131653,0.098044,0.091703,0.055643,0.099065,0.160765,0.035048,0.036701,0.103271,0.089216,0.105518,0.077457,0.029539,0.13086,0.147719,0.03467,0.151753
0.082143,0.093956,0.054424,0.065889,0.062502,0.087795,0.067713,0.093073,0.079745,0.072374,0.062983,0.086433,0.052261,0.051183,0.05812,0.043488,0.064861,0.063113,0.064569,0.073932,0.049673,0.071714,0.081905,0.090687,0.073853,0.087499,0.038326,0.101364,0.048384,0.052662,0.082446,0.056609,0.058685,0.051064,0.065693,0.082211,0.073862,0.146165,0.141519,0.02725,0.131457,0.133253,0.068929,0.053273,0.06474,0.162441,0.122984,0.102619,0.19203,0.170238,0.121333,0.065101,0.149166,0.151662,0.170236,0.138027,0.112704,0.164426,0.164228,0.202008,0.047651,0.054857,0.147433,0.093016,0.110229,0.112629,0.182301,0.183971,0.140149,0.052637,0.182395,0.057331,0.099029,0.069698,0.118044,0.09042,0.183202,0.108752,0.067055,0.033612,0.108768,0.122439,0.059607,0.127802,0.080645,0.100006,0.03065,0.080309,0.102316,0.022269,0.197107,0.195941,0.101997,0.094551,0.110841,0.099655,0.215149,0.026665,0.076278,0.202018,0.152996
0.103434,0.098929,0.058102,0.067541,0.068574,0.108589,0.074836,0.124385,0.077499,0.078686,0.07688,0.071224,0.051864,0.071658,0.075865,0.05136,0.03751,0.107249,0.075965,0.052949,0.093966,0.138144,0.104311,0.120425,0.046744,0.070782,0.06627,0.125981,0.107625,0.119092,0.059813,0.123406,0.027262,0.092203,0.053576,0.11618,0.156816,0.009539,0.006459,0.042469,0.0047,0.004314,0.034829,0.045937,0.060263,0.01485,0.012846,0.072902,0.043573,0.016117,0.002154,0.144441,0.000888,0.000838,0.012397,0,0.12777,0.004505,0.003451,0.042066,0.047856,0.116306,0.001139,0.118738,0.00436,0.019094,0.012793,0.013277,0.002214,0.07444,0.007591,0.030236,0.107398,0.162747,0.002178,0.167248,0.003427,0.088619,0.054606,0.06578,0.001762,0.003131,0.030749,0.004251,0.05508,0.007766,0.031831,0.14781,0.003084,0.077722,0.008369,0.006901,0.019415,0.050156,0.002823,0.151849,0.021353,0.071593,0.166477,0.007642,0.156923
0.134945,0.108665,0.137714,0.142812,0.114778,0.103774,0.112432,0.1253,0.132775,0.125545,0.166793,0.116618,0.103716,0.154174,0.112401,0.152144,0.154249,0.12242,0.102787,0.111111,0.110258,0.144138,0.115502,0.097241,0.190752,0.130882,0.145953,0.105236,0.127046,0.134976,0.084074,0.133643,0.169925,0.150895,0.126029,0.094838,0.169937,0.071211,0.069586,0.154376,0.073737,0.071932,0.119277,0.083296,0.17851,0.068585,0.092177,0.103634,0.094726,0.065355,0.076946,0.142558,0.056331,0.054637,0.059518,0.062966,0.117391,0.051316,0.049918,0.085592,0.139546,0.141912,0.059257,0.115888,0.087879,0.109224,0.052114,0.051759,0.066321,0.139129,0.044098,0.201193,0.064807,0.162944,0.080918,0.127643,0.037848,0.094512,0.147927,0.152501,0.085757,0.079873,0.207175,0.078411,0.176589,0.100179,0.129598,0.079433,0.091792,0.196071,0.035723,0.034376,0.117092,0.146225,0.086827,0.087148,0.043816,0.162504,0.192262,0.031591,0.160064
0.080195,0.090439,0.057135,0.067509,0.058438,0.106765,0.074098,0.11312,0.076931,0.084159,0.090041,0.089897,0.080057,0.070615,0.098639,0.058636,0.033278,0.131077,0.105705,0.075623,0.124516,0.147833,0.108662,0.122636,0.049163,0.062704,0.087349,0.109971,0.132983,0.126754,0.068931,0.154087,0.02735,0.149738,0.094784,0.127724,0.155084,0.010793,0.010511,0.071322,0.012779,0.012138,0.068171,0.066903,0.042385,0.009987,0.019802,0.110148,0.02653,0.008996,0.016071,0.160822,0.008849,0.008559,0.006629,0.014286,0.112318,0.004748,0.004864,0.022725,0.097592,0.123039,0.017619,0.128465,0.020273,0.02801,0.004394,0.004341,0.022983,0.14281,0.002349,0.046022,0.088135,0.170498,0.027227,0.177432,0.004459,0.120897,0.094035,0.101377,0.024815,0.029206,0.034829,0.03089,0.039876,0.025467,0.068239,0.149573,0.024992,0.115904,0.000936,0.001331,0.032157,0.035322,0.029752,0.168034,0.003742,0.113498,0.152934,0.001117,0.160316
0.097151,0.068288,0.072659,0.091665,0.076975,0.083926,0.079033,0.09481,0.084079,0.084375,0.102999,0.056915,0.053334,0.103381,0.063421,0.084393,0.121969,0.062645,0.047361,0.065728,0.037775,0.085092,0.073806,0.082598,0.141228,0.09041,0.080706,0.082619,0.05629,0.055787,0.041799,0.048787,0.130603,0.061358,0.055555,0.041723,0.101101,0.011318,0.011972,0.102975,0.015089,0.01453,0.068555,0.037803,0.123419,0.009087,0.020311,0.063059,0.021061,0.007776,0.019978,0.067755,0.012892,0.01272,0.00623,0.019891,0.083048,0.006811,0.007443,0.01733,0.057505,0.0685,0.024743,0.078146,0.023842,0.027894,0.003958,0.003798,0.031049,0.053837,0.003553,0.142777,0.05532,0.088721,0.035101,0.065882,0.008462,0.061937,0.076978,0.071877,0.031198,0.037755,0.153012,0.040005,0.147562,0.028591,0.10225,0.05809,0.030295,0.089667,0.002456,0.003585,0.032594,0.10826,0.037694,0.049733,0.001802,0.064835,0.118433,0.003448,0.166393
0.047242,0.074583,0.054027,0.062745,0.056099,0.067097,0.059332,0.060181,0.061254,0.061334,0.050759,0.085858,0.061324,0.057384,0.050592,0.048152,0.057728,0.047431,0.065942,0.086791,0.048893,0.032832,0.07877,0.066038,0.061402,0.094217,0.046974,0.067948,0.038435,0.032138,0.095909,0.047036,0.065064,0.066462,0.106239,0.072016,0.029936,0.214727,0.209513,0.046151,0.197448,0.199695,0.10328,0.070855,0.057382,0.233721,0.185824,0.129888,0.264618,0.243009,0.185294,0.038547,0.219384,0.2224,0.243608,0.205646,0.093321,0.237646,0.237506,0.27706,0.09436,0.042157,0.216467,0.080842,0.171396,0.172033,0.258205,0.260158,0.207145,0.097632,0.259042,0.074278,0.084876,0.043626,0.180317,0.060486,0.260237,0.119655,0.110068,0.048269,0.169492,0.18529,0.066868,0.191432,0.070033,0.158337,0.0613,0.054625,0.161624,0.034762,0.276688,0.275407,0.158899,0.097687,0.171401,0.073588,0.296671,0.046905,0.039515,0.282619,0.1713
0.046861,0.043112,0.047735,0.046793,0.0495,0.037515,0.04596,0.03645,0.045076,0.037773,0.053259,0.047447,0.043179,0.053074,0.024642,0.052071,0.068087,0.018473,0.033407,0.061999,0.01929,0.013146,0.051767,0.043925,0.079651,0.059656,0.048358,0.042352,0,0.022326,0.056447,0.025132,0.079621,0.038098,0.067646,0.030116,0.02546,0.075664,0.070993,0.051197,0.063179,0.064207,0.083444,0.042631,0.069102,0.089146,0.06123,0.071668,0.121092,0.094975,0.054631,0.024019,0.072787,0.074374,0.093271,0.064126,0.070886,0.085351,0.084572,0.127239,0.067476,0.024201,0.069926,0.056844,0.048113,0.056712,0.101509,0.102849,0.064854,0.05765,0.098907,0.090886,0.048056,0.023254,0.05014,0.022834,0.096455,0.054072,0.089259,0.043107,0.04465,0.05301,0.095715,0.056646,0.078052,0.042643,0.061241,0.024857,0.041387,0.027538,0.10884,0.107149,0.049374,0.08613,0.045487,0.030338,0.127214,0.036517,0.038405,0.111422,0.17153
0.060136,0.071002,0.073516,0.077041,0.05864,0.057089,0.044449,0.036456,0.078629,0.057176,0.085776,0.088942,0.070374,0.081142,0.046323,0.090271,0.094227,0.031403,0.050708,0.093207,0.02918,0.025333,0.055386,0.056602,0.112501,0.086777,0.070096,0.045651,0.023254,0.030034,0.086038,0.045675,0.119704,0.07534,0.097668,0.052265,0.02283,0.131091,0.12525,0.094348,0.114918,0.116334,0.125078,0.079619,0.079119,0.14817,0.111059,0.10291,0.184387,0.155669,0.103335,0.021619,0.127534,0.129555,0.154016,0.115304,0.067888,0.144335,0.143275,0.192901,0.107258,0.032153,0.121497,0.062306,0.094301,0.103585,0.16476,0.166447,0.11381,0.105145,0.161813,0.127626,0.064701,0,0.094594,0.020828,0.157909,0.113824,0.134208,0.062772,0.088562,0.097588,0.131931,0.101618,0.098842,0.086343,0.096993,0.040963,0.084616,0.040501,0.174414,0.172131,0.093431,0.123627,0.088217,0.035656,0.196955,0.05239,0.033987,0.177465,0.173676
0.091626,0.134553,0.090509,0.109514,0.095518,0.154966,0.098814,0.133812,0.102145,0.100386,0.10629,0.126635,0.117501,0.113466,0.123324,0.072213,0.051946,0.15649,0.141334,0.110401,0.162097,0.156979,0.140518,0.157047,0.056503,0.093643,0.122391,0.128617,0.161211,0.150928,0.12027,0.181966,0.054163,0.192324,0.155696,0.17929,0.158244,0.0713,0.078932,0.098932,0.082733,0.084692,0.122058,0.114593,0.064148,0.065483,0.058471,0.178294,0.037882,0.066693,0.095508,0.179329,0.113433,0.116389,0.075438,0.125818,0.13314,0.099432,0.10532,0.044198,0.158038,0.151493,0.150832,0.149325,0.08549,0.046955,0.082382,0.082254,0.158609,0.206456,0.100777,0.065809,0.129848,0.180342,0.142903,0.18343,0.134447,0.187397,0.160335,0.127611,0.118591,0.154324,0.062156,0.165034,0.04898,0.075163,0.115637,0.189796,0.10181,0.140873,0.113874,0.121724,0.047566,0.073841,0.139668,0.18839,0.086854,0.145748,0.152286,0.126637,0.180682
0.108937,0.122172,0.077474,0.093564,0.076235,0.125159,0.073583,0.110375,0.081453,0.073527,0.093013,0.10889,0.091579,0.094873,0.088238,0.075016,0.092015,0.094953,0.099264,0.112845,0.08518,0.092011,0.093607,0.119943,0.08681,0.098898,0.069837,0.101813,0.076071,0.067673,0.103527,0.09767,0.08956,0.110732,0.104845,0.102679,0.089706,0.101087,0.100346,0.068849,0.094286,0.096271,0.132244,0.078967,0.053058,0.110843,0.079627,0.141804,0.121838,0.1169,0.091156,0.085305,0.117575,0.120379,0.119982,0.113466,0.110114,0.124021,0.12586,0.131339,0.094567,0.063653,0.128478,0.115748,0.079575,0.067857,0.131106,0.132263,0.125583,0.124742,0.137498,0.079913,0.115791,0.080369,0.104187,0.116687,0.149331,0.15174,0.114885,0.052705,0.089455,0.111088,0.078561,0.118459,0.076113,0.068467,0.064625,0.100266,0.079149,0.044913,0.152553,0.154346,0.060207,0.102841,0.097788,0.143396,0.156217,0.049166,0.083817,0.160377,0.185085
0.080052,0.06834,0.037674,0.076201,0.05535,0.091976,0.071619,0.099953,0.083998,0.084941,0.065222,0.056363,0.039388,0.077939,0.049856,0.042334,0.062463,0.075063,0.04335,0.038539,0.051335,0.104791,0.077859,0.10553,0.085543,0.085857,0.058308,0.114051,0.067476,0.074607,0.035641,0.058613,0.063951,0.043135,0.01633,0.084623,0.12498,0.00584,0.00645,0.056415,0.008962,0.00859,0.027705,0.024466,0.077427,0.004381,0.012655,0.056166,0.016013,0.003578,0.013373,0.074728,0.008689,0.008738,0.002412,0.014988,0.11197,0.003386,0.004136,0.013232,0,0.071265,0.020656,0.107662,0.016112,0.018818,0.001095,0.001022,0.026361,0.03152,0.001273,0.065805,0.067895,0.107258,0.028583,0.114926,0.006844,0.076278,0.025324,0.04474,0.023816,0.03158,0.069439,0.03423,0.108795,0.019702,0.057013,0.090695,0.022177,0.05721,0.00135,0.00257,0.022668,0.090885,0.030536,0.109708,0.000799,0.035312,0.13162,0.002879,0.191083
