DATE_0,VWAP_CHANGE_0,DATE_0-remapped,Lag_VWAP_CHANGE_0-1,Lag_VWAP_CHANGE_0-2,Lag_VWAP_CHANGE_0-3,Lag_VWAP_CHANGE_0-4,Lag_VWAP_CHANGE_0-5,Lag_VWAP_CHANGE_0-6,Lag_VWAP_CHANGE_0-7,Lag_VWAP_CHANGE_0-8,Lag_VWAP_CHANGE_0-9,Lag_VWAP_CHANGE_0-10,Lag_VWAP_CHANGE_0-11,Lag_VWAP_CHANGE_0-12,DATE_0-remapped^2,DATE_0-remapped^3,DATE_0-remapped*Lag_VWAP_CHANGE_0-1,DATE_0-remapped*Lag_VWAP_CHANGE_0-2,DATE_0-remapped*Lag_VWAP_CHANGE_0-3,DATE_0-remapped*Lag_VWAP_CHANGE_0-4,DATE_0-remapped*Lag_VWAP_CHANGE_0-5,DATE_0-remapped*Lag_VWAP_CHANGE_0-6,DATE_0-remapped*Lag_VWAP_CHANGE_0-7,DATE_0-remapped*Lag_VWAP_CHANGE_0-8,DATE_0-remapped*Lag_VWAP_CHANGE_0-9,DATE_0-remapped*Lag_VWAP_CHANGE_0-10,DATE_0-remapped*Lag_VWAP_CHANGE_0-11,DATE_0-remapped*Lag_VWAP_CHANGE_0-12
12/05/11,-0.003484,336,0.026859,0.027229,0.018068,0.050021,0.002786,-0.006829,-0.000108,-0.002685,-0.001616,-0.000478,-0.005647,0.009836,112896,37933056,9.024621,9.148921,6.07093,16.806988,0.936082,-2.29461,-0.036235,-0.902199,-0.542813,-0.160724,-1.897445,3.304756
12/06/11,0.010992,337,-0.003484,0.026859,0.027229,0.018068,0.050021,0.002786,-0.006829,-0.000108,-0.002685,-0.001616,-0.000478,-0.005647,113569,38272753,-1.174202,9.05148,9.17615,6.088998,16.857009,0.938868,-2.301439,-0.036343,-0.904884,-0.544428,-0.161202,-1.903092
12/07/11,-0.00456,338,0.010992,-0.003484,0.026859,0.027229,0.018068,0.050021,0.002786,-0.006829,-0.000108,-0.002685,-0.001616,-0.000478,114244,38614472,3.715369,-1.177687,9.078339,9.203379,6.107067,16.90703,0.941654,-2.308268,-0.036451,-0.907569,-0.546044,-0.161681
12/08/11,0.041846,339,-0.00456,0.010992,-0.003484,0.026859,0.027229,0.018068,0.050021,0.002786,-0.006829,-0.000108,-0.002685,-0.001616,114921,38958219,-1.545672,3.726361,-1.181171,9.105198,9.230608,6.125135,16.95705,0.94444,-2.315097,-0.036558,-0.910254,-0.54766
12/09/11,0.034664,340,0.041846,-0.00456,0.010992,-0.003484,0.026859,0.027229,0.018068,0.050021,0.002786,-0.006829,-0.000108,-0.002685,115600,39304000,14.227747,-1.550232,3.737353,-1.184655,9.132057,9.257836,6.143203,17.007071,0.947226,-2.321927,-0.036666,-0.912939
12/10/11,0.012203,341,0.034664,0.041846,-0.00456,0.010992,-0.003484,0.026859,0.027229,0.018068,0.050021,0.002786,-0.006829,-0.000108,116281,39651821,11.82044,14.269593,-1.554791,3.748345,-1.188139,9.158916,9.285065,6.161271,17.057092,0.950012,-2.328756,-0.036774
12/11/11,-0.007489,342,0.012203,0.034664,0.041846,-0.00456,0.010992,-0.003484,0.026859,0.027229,0.018068,0.050021,0.002786,-0.006829,116964,40001688,4.173581,11.855104,14.31144,-1.559351,3.759338,-1.191624,9.185775,9.312294,6.17934,17.107113,0.952798,-2.335585
12/12/11,-0.008173,343,-0.007489,0.012203,0.034664,0.041846,-0.00456,0.010992,-0.003484,0.026859,0.027229,0.018068,0.050021,0.002786,117649,40353607,-2.568662,4.185785,11.889768,14.353286,-1.56391,3.77033,-1.195108,9.212634,9.339523,6.197408,17.157134,0.955584
12/13/11,-0.001497,344,-0.008173,-0.007489,0.012203,0.034664,0.041846,-0.00456,0.010992,-0.003484,0.026859,0.027229,0.018068,0.050021,118336,40707584,-2.811651,-2.576151,4.197988,11.924432,14.395132,-1.56847,3.781322,-1.198592,9.239493,9.366752,6.215476,17.207154
12/14/11,0.013597,345,-0.001497,-0.008173,-0.007489,0.012203,0.034664,0.041846,-0.00456,0.010992,-0.003484,0.026859,0.027229,0.018068,119025,41063625,-0.516518,-2.819825,-2.58364,4.210192,11.959096,14.436979,-1.573029,3.792314,-1.202077,9.266352,9.393981,6.233544
12/15/11,0.032618,346,0.013597,-0.001497,-0.008173,-0.007489,0.012203,0.034664,0.041846,-0.00456,0.010992,-0.003484,0.026859,0.027229,119716,41421736,4.704725,-0.518015,-2.827998,-2.591129,4.222395,11.99376,14.478825,-1.577589,3.803306,-1.205561,9.293211,9.42121
12/16/11,0.003321,347,0.032618,0.013597,-0.001497,-0.008173,-0.007489,0.012203,0.034664,0.041846,-0.00456,0.010992,-0.003484,0.026859,120409,41781923,11.318411,4.718322,-0.519512,-2.836172,-2.598618,4.234598,12.028424,14.520671,-1.582148,3.814299,-1.209045,9.32007
12/17/11,0.005137,348,0.003321,0.032618,0.013597,-0.001497,-0.008173,-0.007489,0.012203,0.034664,0.041846,-0.00456,0.010992,-0.003484,121104,42144192,1.155742,11.351029,4.73192,-0.521009,-2.844345,-2.606106,4.246802,12.063088,14.562518,-1.586708,3.825291,-1.212529
12/18/11,0.006266,349,0.005137,0.003321,0.032618,0.013597,-0.001497,-0.008173,-0.007489,0.012203,0.034664,0.041846,-0.00456,0.010992,121801,42508549,1.792756,1.159063,11.383646,4.745517,-0.522506,-2.852518,-2.613595,4.259005,12.097752,14.604364,-1.591267,3.836283
12/19/11,0.034111,350,0.006266,0.005137,0.003321,0.032618,0.013597,-0.001497,-0.008173,-0.007489,0.012203,0.034664,0.041846,-0.00456,122500,42875000,2.19299,1.797893,1.162384,11.416264,4.759115,-0.524003,-2.860692,-2.621084,4.271209,12.132416,14.64621,-1.595827
12/20/11,0.021874,351,0.034111,0.006266,0.005137,0.003321,0.032618,0.013597,-0.001497,-0.008173,-0.007489,0.012203,0.034664,0.041846,123201,43243551,11.973113,2.199255,1.803029,1.165705,11.448882,4.772712,-0.5255,-2.868865,-2.628573,4.283412,12.16708,14.688057
12/21/11,0.013481,352,0.021874,0.034111,0.006266,0.005137,0.003321,0.032618,0.013597,-0.001497,-0.008173,-0.007489,0.012203,0.034664,123904,43614208,7.699797,12.007224,2.205521,1.808166,1.169026,11.4815,4.78631,-0.526998,-2.877039,-2.636062,4.295616,12.201744
12/22/11,-0.004939,353,0.013481,0.021874,0.034111,0.006266,0.005137,0.003321,0.032618,0.013597,-0.001497,-0.008173,-0.007489,0.012203,124609,43986977,4.758694,7.721671,12.041335,2.211787,1.813303,1.172347,11.514118,4.799907,-0.528495,-2.885212,-2.64355,4.307819
12/23/11,-0.007046,354,-0.004939,0.013481,0.021874,0.034111,0.006266,0.005137,0.003321,0.032618,0.013597,-0.001497,-0.008173,-0.007489,125316,44361864,-1.748572,4.772174,7.743546,12.075447,2.218052,1.81844,1.175668,11.546736,4.813505,-0.529992,-2.893386,-2.651039
12/24/11,0.001586,355,-0.007046,-0.004939,0.013481,0.021874,0.034111,0.006266,0.005137,0.003321,0.032618,0.013597,-0.001497,-0.008173,126025,44738875,-2.501273,-1.753511,4.785655,7.76542,12.109558,2.224318,1.823577,1.178989,11.579354,4.827102,-0.531489,-2.901559
12/25/11,-0.01352,356,0.001586,-0.007046,-0.004939,0.013481,0.021874,0.034111,0.006266,0.005137,0.003321,0.032618,0.013597,-0.001497,126736,45118016,0.56475,-2.508319,-1.758451,4.799136,7.787295,12.14367,2.230584,1.828714,1.18231,11.611972,4.840699,-0.532986
12/26/11,0.020928,357,-0.01352,0.001586,-0.007046,-0.004939,0.013481,0.021874,0.034111,0.006266,0.005137,0.003321,0.032618,0.013597,127449,45499293,-4.826815,0.566336,-2.515365,-1.76339,4.812617,7.809169,12.177781,2.236849,1.83385,1.185631,11.64459,4.854297
12/27/11,0.014328,358,0.020928,-0.01352,0.001586,-0.007046,-0.004939,0.013481,0.021874,0.034111,0.006266,0.005137,0.003321,0.032618,128164,45882712,7.492075,-4.840335,0.567923,-2.52241,-1.76833,4.826097,7.831043,12.211893,2.243115,1.838987,1.188953,11.677208
12/28/11,-0.018076,359,0.014328,0.020928,-0.01352,0.001586,-0.007046,-0.004939,0.013481,0.021874,0.034111,0.006266,0.005137,0.003321,128881,46268279,5.1436,7.513003,-4.853856,0.569509,-2.529456,-1.773269,4.839578,7.852918,12.246004,2.249381,1.844124,1.192274
12/29/11,-0.01622,360,-0.018076,0.014328,0.020928,-0.01352,0.001586,-0.007046,-0.004939,0.013481,0.021874,0.034111,0.006266,0.005137,129600,46656000,-6.507365,5.157928,7.533931,-4.867376,0.571096,-2.536502,-1.778209,4.853059,7.874792,12.280115,2.255646,1.849261
12/30/11,0.016006,361,-0.01622,-0.018076,0.014328,0.020928,-0.01352,0.001586,-0.007046,-0.004939,0.013481,0.021874,0.034111,0.006266,130321,47045881,-5.855439,-6.525441,5.172256,7.554858,-4.880897,0.572682,-2.543548,-1.783148,4.866539,7.896667,12.314227,2.261912
12/31/11,0.01207,362,0.016006,-0.01622,-0.018076,0.014328,0.020928,-0.01352,0.001586,-0.007046,-0.004939,0.013481,0.021874,0.034111,131044,47437928,5.794309,-5.871659,-6.543517,5.186583,7.575786,-4.894417,0.574268,-2.550594,-1.788088,4.88002,7.918541,12.348338
01/01/12,0.025346,363,0.01207,0.016006,-0.01622,-0.018076,0.014328,0.020928,-0.01352,0.001586,-0.007046,-0.004939,0.013481,0.021874,131769,47832147,4.381334,5.810315,-5.887879,-6.561593,5.200911,7.596713,-4.907938,0.575855,-2.55764,-1.793027,4.893501,7.940416
01/02/12,-0.001257,364,0.025346,0.01207,0.016006,-0.01622,-0.018076,0.014328,0.020928,-0.01352,0.001586,-0.007046,-0.004939,0.013481,132496,48228544,9.226028,4.393404,5.826321,-5.904099,-6.579669,5.215238,7.617641,-4.921458,0.577441,-2.564686,-1.797966,4.906982
01/03/12,0.024994,365,-0.001257,0.025346,0.01207,0.016006,-0.01622,-0.018076,0.014328,0.020928,-0.01352,0.001586,-0.007046,-0.004939,133225,48627125,-0.45879,9.251374,4.405474,5.842328,-5.920319,-6.597745,5.229566,7.638569,-4.934979,0.579027,-2.571731,-1.802906
01/04/12,-0.014601,366,0.024994,-0.001257,0.025346,0.01207,0.016006,-0.01622,-0.018076,0.014328,0.020928,-0.01352,0.001586,-0.007046,133956,49027896,9.147857,-0.460047,9.276721,4.417543,5.858334,-5.936539,-6.615821,5.243893,7.659496,-4.948499,0.580614,-2.578777
01/05/12,0.04086,367,-0.014601,0.024994,-0.001257,0.025346,0.01207,0.016006,-0.01622,-0.018076,0.014328,0.020928,-0.01352,0.001586,134689,49430863,-5.358557,9.172851,-0.461304,9.302067,4.429613,5.874341,-5.952759,-6.633897,5.258221,7.680424,-4.96202,0.5822
01/06/12,0.022131,368,0.04086,-0.014601,0.024994,-0.001257,0.025346,0.01207,0.016006,-0.01622,-0.018076,0.014328,0.020928,-0.01352,135424,49836032,15.036305,-5.373158,9.197845,-0.462561,9.327413,4.441683,5.890347,-5.968979,-6.651973,5.272549,7.701351,-4.97554
01/07/12,-0.004679,369,0.022131,0.04086,-0.014601,0.024994,-0.001257,0.025346,0.01207,0.016006,-0.01622,-0.018076,0.014328,0.020928,136161,50243409,8.166437,15.077164,-5.387759,9.222839,-0.463818,9.352759,4.453753,5.906353,-5.985199,-6.670049,5.286876,7.722279
01/08/12,0.008432,370,-0.004679,0.022131,0.04086,-0.014601,0.024994,-0.001257,0.025346,0.01207,0.016006,-0.01622,-0.018076,0.014328,136900,50653000,-1.731375,8.188568,15.118024,-5.40236,9.247833,-0.465075,9.378106,4.465823,5.92236,-6.00142,-6.688125,5.301204
01/09/12,0.027103,371,0.008432,-0.004679,0.022131,0.04086,-0.014601,0.024994,-0.001257,0.025346,0.01207,0.016006,-0.01622,-0.018076,137641,51064811,3.128395,-1.736054,8.2107,15.158883,-5.416961,9.272828,-0.466332,9.403452,4.477892,5.938366,-6.01764,-6.706201
01/10/12,0.035135,372,0.027103,0.008432,-0.004679,0.022131,0.04086,-0.014601,0.024994,-0.001257,0.025346,0.01207,0.016006,-0.01622,138384,51478848,10.082134,3.136828,-1.740733,8.232831,15.199743,-5.431562,9.297822,-0.467589,9.428798,4.489962,5.954372,-6.03386
01/11/12,-0.015068,373,0.035135,0.027103,0.008432,-0.004679,0.022131,0.04086,-0.014601,0.024994,-0.001257,0.025346,0.01207,0.016006,139129,51895117,13.105374,10.109236,3.14526,-1.745413,8.254962,15.240602,-5.446163,9.322816,-0.468846,9.454144,4.502032,5.970379
01/12/12,0.005862,374,-0.015068,0.035135,0.027103,0.008432,-0.004679,0.022131,0.04086,-0.014601,0.024994,-0.001257,0.025346,0.01207,139876,52313624,-5.635305,13.140509,10.136339,3.153692,-1.750092,8.277093,15.281462,-5.460764,9.34781,-0.470103,9.47949,4.514102
01/13/12,-0.033164,375,0.005862,-0.015068,0.035135,0.027103,0.008432,-0.004679,0.022131,0.04086,-0.014601,0.024994,-0.001257,0.025346,140625,52734375,2.198419,-5.650373,13.175644,10.163441,3.162125,-1.754771,8.299225,15.322321,-5.475365,9.372804,-0.47136,9.504837
01/14/12,-0.019931,376,-0.033164,0.005862,-0.015068,0.035135,0.027103,0.008432,-0.004679,0.022131,0.04086,-0.014601,0.024994,-0.001257,141376,53157376,-12.469816,2.204282,-5.665441,13.210779,10.190544,3.170557,-1.759451,8.321356,15.363181,-5.489966,9.397798,-0.472617
01/15/12,0.002512,377,-0.019931,-0.033164,0.005862,-0.015068,0.035135,0.027103,0.008432,-0.004679,0.022131,0.04086,-0.014601,0.024994,142129,53582633,-7.513831,-12.50298,2.210144,-5.680508,13.245914,10.217646,3.178989,-1.76413,8.343487,15.40404,-5.504567,9.422793
01/16/12,-0.014277,378,0.002512,-0.019931,-0.033164,0.005862,-0.015068,0.035135,0.027103,0.008432,-0.004679,0.022131,0.04086,-0.014601,142884,54010152,0.949448,-7.533761,-12.536145,2.216006,-5.695576,13.281049,10.244749,3.187422,-1.76881,8.365619,15.4449,-5.519168
01/17/12,-0.035372,379,-0.014277,0.002512,-0.019931,-0.033164,0.005862,-0.015068,0.035135,0.027103,0.008432,-0.004679,0.022131,0.04086,143641,54439939,-5.410942,0.95196,-7.553692,-12.569309,2.221869,-5.710644,13.316184,10.271851,3.195854,-1.773489,8.38775,15.485759
01/18/12,-0.043558,380,-0.035372,-0.014277,0.002512,-0.019931,-0.033164,0.005862,-0.015068,0.035135,0.027103,0.008432,-0.004679,0.022131,144400,54872000,-13.441321,-5.425219,0.954472,-7.573623,-12.602474,2.227731,-5.725711,13.351319,10.298954,3.204286,-1.778168,8.409881
01/19/12,-0.008457,381,-0.043558,-0.035372,-0.014277,0.002512,-0.019931,-0.033164,0.005862,-0.015068,0.035135,0.027103,0.008432,-0.004679,145161,55306341,-16.595429,-13.476693,-5.439496,0.956984,-7.593553,-12.635638,2.233594,-5.740779,13.386454,10.326056,3.212719,-1.782848
01/20/12,0.008501,382,-0.008457,-0.043558,-0.035372,-0.014277,0.002512,-0.019931,-0.033164,0.005862,-0.015068,0.035135,0.027103,0.008432,145924,55742968,-3.230414,-16.638987,-13.512064,-5.453773,0.959496,-7.613484,-12.668802,2.239456,-5.755847,13.42159,10.353159,3.221151
01/21/12,0.023014,383,0.008501,-0.008457,-0.043558,-0.035372,-0.014277,0.002512,-0.019931,-0.033164,0.005862,-0.015068,0.035135,0.027103,146689,56181887,3.255882,-3.238871,-16.682545,-13.547436,-5.46805,0.962007,-7.633414,-12.701967,2.245319,-5.770914,13.456725,10.380261
01/22/12,-0.007224,384,0.023014,0.008501,-0.008457,-0.043558,-0.035372,-0.014277,0.002512,-0.019931,-0.033164,0.005862,-0.015068,0.035135,147456,56623104,8.837344,3.264383,-3.247328,-16.726102,-13.582808,-5.482327,0.964519,-7.653345,-12.735131,2.251181,-5.785982,13.49186
01/23/12,0.02797,385,-0.007224,0.023014,0.008501,-0.008457,-0.043558,-0.035372,-0.014277,0.002512,-0.019931,-0.033164,0.005862,-0.015068,148225,57066625,-2.781284,8.860358,3.272884,-3.255784,-16.76966,-13.61818,-5.496603,0.967031,-7.673275,-12.768296,2.257044,-5.80105
01/24/12,0.030876,386,0.02797,-0.007224,0.023014,0.008501,-0.008457,-0.043558,-0.035372,-0.014277,0.002512,-0.019931,-0.033164,0.005862,148996,57512456,10.796508,-2.788508,8.883372,3.281385,-3.264241,-16.813217,-13.653552,-5.51088,0.969543,-7.693206,-12.80146,2.262906
01/25/12,-0.046921,387,0.030876,0.02797,-0.007224,0.023014,0.008501,-0.008457,-0.043558,-0.035372,-0.014277,0.002512,-0.019931,-0.033164,149769,57960603,11.948851,10.824479,-2.795732,8.906386,3.289886,-3.272697,-16.856775,-13.688924,-5.525157,0.972054,-7.713137,-12.834625
01/26/12,0.022595,388,-0.046921,0.030876,0.02797,-0.007224,0.023014,0.008501,-0.008457,-0.043558,-0.035372,-0.014277,0.002512,-0.019931,150544,58411072,-18.205352,11.979726,10.852449,-2.802956,8.9294,3.298387,-3.281154,-16.900332,-13.724296,-5.539434,0.974566,-7.733067
01/27/12,0.029873,389,0.022595,-0.046921,0.030876,0.02797,-0.007224,0.023014,0.008501,-0.008457,-0.043558,-0.035372,-0.014277,0.002512,151321,58863869,8.789494,-18.252273,12.010602,10.880419,-2.81018,8.952413,3.306888,-3.28961,-16.94389,-13.759668,-5.553711,0.977078
01/28/12,-0.027957,390,0.029873,0.022595,-0.046921,0.030876,0.02797,-0.007224,0.023014,0.008501,-0.008457,-0.043558,-0.035372,-0.014277,152100,59319000,11.650297,8.812089,-18.299194,12.041478,10.908389,-2.817404,8.975427,3.315389,-3.298067,-16.987447,-13.79504,-5.567988
01/29/12,-0.00743,391,-0.027957,0.029873,0.022595,-0.046921,0.030876,0.02797,-0.007224,0.023014,0.008501,-0.008457,-0.043558,-0.035372,152881,59776471,-10.931029,11.680169,8.834685,-18.346115,12.072353,10.936359,-2.824628,8.998441,3.32389,-3.306524,-17.031005,-13.830412
01/30/12,-0.019433,392,-0.00743,-0.027957,0.029873,0.022595,-0.046921,0.030876,0.02797,-0.007224,0.023014,0.008501,-0.008457,-0.043558,153664,60236288,-2.9127,-10.958986,11.710042,8.85728,-18.393036,12.103229,10.96433,-2.831852,9.021455,3.332391,-3.31498,-17.074563
01/31/12,-0.015979,393,-0.019433,-0.00743,-0.027957,0.029873,0.022595,-0.046921,0.030876,0.02797,-0.007224,0.023014,0.008501,-0.008457,154449,60698457,-7.637136,-2.92013,-10.986942,11.739914,8.879875,-18.439957,12.134104,10.9923,-2.839077,9.044469,3.340892,-3.323437
02/01/12,-0.011103,394,-0.015979,-0.019433,-0.00743,-0.027957,0.029873,0.022595,-0.046921,0.030876,0.02797,-0.007224,0.023014,0.008501,155236,61162984,-6.295682,-7.656569,-2.927561,-11.014899,11.769787,8.90247,-18.486878,12.16498,11.02027,-2.846301,9.067483,3.349393
02/02/12,0.019657,395,-0.011103,-0.015979,-0.019433,-0.00743,-0.027957,0.029873,0.022595,-0.046921,0.030876,0.02797,-0.007224,0.023014,156025,61629875,-4.385518,-6.311661,-7.676002,-2.934991,-11.042855,11.799659,8.925065,-18.533799,12.195856,11.04824,-2.853525,9.090497
02/03/12,0.019706,396,0.019657,-0.011103,-0.015979,-0.019433,-0.00743,-0.027957,0.029873,0.022595,-0.046921,0.030876,0.02797,-0.007224,156816,62099136,7.784158,-4.396621,-6.32764,-7.695435,-2.942421,-11.070812,11.829532,8.94766,-18.58072,12.226731,11.076211,-2.860749
02/04/12,-0.013052,397,0.019706,0.019657,-0.011103,-0.015979,-0.019433,-0.00743,-0.027957,0.029873,0.022595,-0.046921,0.030876,0.02797,157609,62570773,7.82338,7.803815,-4.407724,-6.343619,-7.714868,-2.949852,-11.098769,11.859404,8.970255,-18.627641,12.257607,11.104181
02/05/12,0.002839,398,-0.013052,0.019706,0.019657,-0.011103,-0.015979,-0.019433,-0.00743,-0.027957,0.029873,0.022595,-0.046921,0.030876,158404,63044792,-5.194856,7.843087,7.823472,-4.418826,-6.359598,-7.734301,-2.957282,-11.126725,11.889277,8.99285,-18.674562,12.288482
02/06/12,0.044153,399,0.002839,-0.013052,0.019706,0.019657,-0.011103,-0.015979,-0.019433,-0.00743,-0.027957,0.029873,0.022595,-0.046921,159201,63521199,1.132865,-5.207908,7.862793,7.843129,-4.429929,-6.375577,-7.753734,-2.964712,-11.154682,11.91915,9.015445,-18.721483
02/07/12,0.007339,400,0.044153,0.002839,-0.013052,0.019706,0.019657,-0.011103,-0.015979,-0.019433,-0.00743,-0.027957,0.029873,0.022595,160000,64000000,17.661139,1.135705,-5.22096,7.882499,7.862786,-4.441031,-6.391556,-7.773167,-2.972143,-11.182638,11.949022,9.03804
02/08/12,-0.00461,401,0.007339,0.044153,0.002839,-0.013052,0.019706,0.019657,-0.011103,-0.015979,-0.019433,-0.00743,-0.027957,0.029873,160801,64481201,2.942774,17.705292,1.138544,-5.234013,7.902205,7.882443,-4.452134,-6.407535,-7.792599,-2.979573,-11.210595,11.978895
02/09/12,0.004096,402,-0.00461,0.007339,0.044153,0.002839,-0.013052,0.019706,0.019657,-0.011103,-0.015979,-0.019433,-0.00743,-0.027957,161604,64964808,-1.853153,2.950113,17.749445,1.141383,-5.247065,7.921912,7.9021,-4.463237,-6.423513,-7.812032,-2.987003,-11.238552
02/10/12,-0.030197,403,0.004096,-0.00461,0.007339,0.044153,0.002839,-0.013052,0.019706,0.019657,-0.011103,-0.015979,-0.019433,-0.00743,162409,65450827,1.650687,-1.857763,2.957452,17.793598,1.144223,-5.260118,7.941618,7.921757,-4.474339,-6.439492,-7.831465,-2.994434
02/11/12,0.001524,404,-0.030197,0.004096,-0.00461,0.007339,0.044153,0.002839,-0.013052,0.019706,0.019657,-0.011103,-0.015979,-0.019433,163216,65939264,-12.199595,1.654783,-1.862372,2.96479,17.837751,1.147062,-5.27317,7.961324,7.941414,-4.485442,-6.455471,-7.850898
02/12/12,-0.067785,405,0.001524,-0.030197,0.004096,-0.00461,0.007339,0.044153,0.002839,-0.013052,0.019706,0.019657,-0.011103,-0.015979,164025,66430125,0.617264,-12.229793,1.658879,-1.866982,2.972129,17.881903,1.149901,-5.286222,7.98103,7.961071,-4.496544,-6.47145
02/13/12,0.000315,406,-0.067785,0.001524,-0.030197,0.004096,-0.00461,0.007339,0.044153,0.002839,-0.013052,0.019706,0.019657,-0.011103,164836,66923416,-27.520873,0.618788,-12.25999,1.662975,-1.871592,2.979467,17.926056,1.15274,-5.299275,8.000737,7.980728,-4.507647
02/14/12,0.004729,407,0.000315,-0.067785,0.001524,-0.030197,0.004096,-0.00461,0.007339,0.044153,0.002839,-0.013052,0.019706,0.019657,165649,67419143,0.128339,-27.588658,0.620312,-12.290187,1.667071,-1.876202,2.986806,17.970209,1.15558,-5.312327,8.020443,8.000385
02/15/12,-0.003998,408,0.004729,0.000315,-0.067785,0.001524,-0.030197,0.004096,-0.00461,0.007339,0.044153,0.002839,-0.013052,0.019706,166464,67917312,1.929365,0.128654,-27.656444,0.621837,-12.320384,1.671167,-1.880812,2.994145,18.014362,1.158419,-5.32538,8.040149
02/16/12,0.000737,409,-0.003998,0.004729,0.000315,-0.067785,0.001524,-0.030197,0.004096,-0.00461,0.007339,0.044153,0.002839,-0.013052,167281,68417929,-1.635131,1.934094,0.128969,-27.724229,0.623361,-12.350581,1.675263,-1.885422,3.001483,18.058515,1.161258,-5.338432
02/17/12,-0.018604,410,0.000737,-0.003998,0.004729,0.000315,-0.067785,0.001524,-0.030197,0.004096,-0.00461,0.007339,0.044153,0.002839,168100,68921000,0.302114,-1.639129,1.938823,0.129285,-27.792014,0.624885,-12.380778,1.679359,-1.890031,3.008822,18.102668,1.164097
02/18/12,0.017368,411,-0.018604,0.000737,-0.003998,0.004729,0.000315,-0.067785,0.001524,-0.030197,0.004096,-0.00461,0.007339,0.044153,168921,69426531,-7.646167,0.30285,-1.643127,1.943552,0.1296,-27.8598,0.626409,-12.410975,1.683455,-1.894641,3.01616,18.14682
02/19/12,-0.006285,412,0.017368,-0.018604,0.000737,-0.003998,0.004729,0.000315,-0.067785,0.001524,-0.030197,0.004096,-0.00461,0.007339,169744,69934528,7.155465,-7.66477,0.303587,-1.647125,1.948281,0.129915,-27.927585,0.627933,-12.441172,1.687551,-1.899251,3.023499
02/20/12,0.006847,413,-0.006285,0.017368,-0.018604,0.000737,-0.003998,0.004729,0.000315,-0.067785,0.001524,-0.030197,0.004096,-0.00461,170569,70444997,-2.595599,7.172832,-7.683374,0.304324,-1.651123,1.95301,0.130231,-27.995371,0.629457,-12.471369,1.691647,-1.903861
02/21/12,-0.006798,414,0.006847,-0.006285,0.017368,-0.018604,0.000737,-0.003998,0.004729,0.000315,-0.067785,0.001524,-0.030197,0.004096,171396,70957944,2.834645,-2.601884,7.1902,-7.701978,0.305061,-1.65512,1.957738,0.130546,-28.063156,0.630981,-12.501566,1.695743
02/22/12,-0.010748,415,-0.006798,0.006847,-0.006285,0.017368,-0.018604,0.000737,-0.003998,0.004729,0.000315,-0.067785,0.001524,-0.030197,172225,71473375,-2.821153,2.841492,-2.608169,7.207567,-7.720582,0.305798,-1.659118,1.962467,0.130861,-28.130941,0.632505,-12.531763
02/23/12,-0.017574,416,-0.010748,-0.006798,0.006847,-0.006285,0.017368,-0.018604,0.000737,-0.003998,0.004729,0.000315,-0.067785,0.001524,173056,71991296,-4.471221,-2.827951,2.848339,-2.614453,7.224935,-7.739186,0.306535,-1.663116,1.967196,0.131177,-28.198727,0.634029
02/24/12,-0.009054,417,-0.017574,-0.010748,-0.006798,0.006847,-0.006285,0.017368,-0.018604,0.000737,-0.003998,0.004729,0.000315,-0.067785,173889,72511713,-7.328338,-4.481969,-2.834749,2.855186,-2.620738,7.242303,-7.757789,0.307272,-1.667114,1.971925,0.131492,-28.266512
02/25/12,-0.008621,418,-0.009054,-0.017574,-0.010748,-0.006798,0.006847,-0.006285,0.017368,-0.018604,0.000737,-0.003998,0.004729,0.000315,174724,73034632,-3.784527,-7.345912,-4.492717,-2.841547,2.862033,-2.627023,7.25967,-7.776393,0.308009,-1.671112,1.976654,0.131807
02/26/12,0.045104,419,-0.008621,-0.009054,-0.017574,-0.010748,-0.006798,0.006847,-0.006285,0.017368,-0.018604,0.000737,-0.003998,0.004729,175561,73560059,-3.612183,-3.793581,-7.363486,-4.503465,-2.848345,2.86888,-2.633308,7.277038,-7.794997,0.308745,-1.67511,1.981383
02/27/12,0.021923,420,0.045104,-0.008621,-0.009054,-0.017574,-0.010748,-0.006798,0.006847,-0.006285,0.017368,-0.018604,0.000737,-0.003998,176400,74088000,18.943514,-3.620804,-3.802635,-7.38106,-4.514213,-2.855143,2.875727,-2.639592,7.294406,-7.813601,0.309482,-1.679108
02/28/12,-0.021212,421,0.021923,0.045104,-0.008621,-0.009054,-0.017574,-0.010748,-0.006798,0.006847,-0.006285,0.017368,-0.018604,0.000737,177241,74618461,9.229661,18.988618,-3.629425,-3.811689,-7.398634,-4.524962,-2.861941,2.882574,-2.645877,7.311773,-7.832205,0.310219
02/29/12,0.000252,422,-0.021212,0.021923,0.045104,-0.008621,-0.009054,-0.017574,-0.010748,-0.006798,0.006847,-0.006285,0.017368,-0.018604,178084,75151448,-8.951544,9.251584,19.033721,-3.638046,-3.820743,-7.416208,-4.53571,-2.868739,2.889421,-2.652162,7.329141,-7.850809
03/01/12,-0.003699,423,0.000252,-0.021212,0.021923,0.045104,-0.008621,-0.009054,-0.017574,-0.010748,-0.006798,0.006847,-0.006285,0.017368,178929,75686967,0.106793,-8.972756,9.273507,19.078825,-3.646667,-3.829797,-7.433782,-4.546458,-2.875537,2.896268,-2.658447,7.346509
