DATE_0,VWAP_CHANGE_0,VOLUME_CNG_0,MACD_LINE_0,MACD_SIGNAL_0,MACD_DIFF_0,KDJ_K_0,KDJ_D_0,KDJ_J_0,RSI_0,WR_0,BOLL_BANDWIDTH_0,BOLL_PERCENT_0,OUTPUTVWAP_CHANGE_0
1/3/11,-0.014507580345912454,0.0,-0.029609642758142485,0.04402938610486326,-0.07363902886300575,0.08519203675240863,0.23130072045443992,-0.2070253306516539,0.46471014624160173,20.0,0.05546276036808016,-0.27190067961817665,-0.006814736141011451
1/4/11,-0.006814736141011451,-0.4883152663966771,-0.05898265088555199,0.02342697870678021,-0.0824096295923322,0.05679469116827243,0.17313204402571744,-0.17588001454661759,0.4640120512286526,20.0,0.07037868918076821,-0.06578223712358856,-0.006311186885613776
1/5/11,-0.006311186885613776,0.06843544189796301,-0.08371668687271772,0.001998245590880625,-0.08571493246359835,0.03786312744551496,0.12804240516564996,-0.14249542799475504,0.4617823116013677,20.0,0.08232646615779998,0.026853724233952596,-0.016711541455773277
1/6/11,-0.016711541455773277,0.361947878960848,-0.11570242233989525,-0.02154188799527455,-0.0941605343446207,0.025242084963676643,0.0937756317649922,-0.11182500863895448,0.44869158634547157,20.0,0.09326621438482499,-0.04960845030598937,0.015470496357319941
1/7/11,0.015470496357319941,0.454191563751912,-0.12508495101258532,-0.04225050059873671,-0.08283445041384861,0.11206615188054633,0.09987247180351025,0.13645351203461847,0.46586912385178536,15.384615384615389,0.10992039893578295,0.22968977345104058,-0.0015495764794685638
1/8/11,-0.0015495764794685638,-0.5294679024829989,-0.1373922318699634,-0.06127884685298206,-0.07611338501698135,0.12847420878057916,0.1094063841291999,0.16660985808333773,0.4590580653215065,16.825396825396833,0.11677236047702585,0.20473466425598658,-0.01611044670781891
1/9/11,-0.01611044670781891,-0.07934706335554088,-0.15025528972836533,-0.07907413542805872,-0.07118115430030661,0.11179326337005877,0.11020201054281953,0.11497576902453721,0.45372753634777563,18.709677419354865,0.1219116774075076,0.19681160188634708,0.003576279998650452
1/10/11,0.003576279998650452,-0.23791052471718352,-0.15862087306781625,-0.09498348295601022,-0.06363739011180602,0.10230662002448311,0.10757021370337407,0.09177943266670122,0.4537275363477756,18.431372549019642,0.12777813747102398,0.23735620614105135,0.01047480415998831
1/11/11,0.01047480415998831,-0.03531519750365295,-0.16177201815635733,-0.10834118999607965,-0.05343082816027768,0.16344250858774906,0.12619431199816575,0.23793890176691568,0.4561440639015089,17.500000000000046,0.1337945113970428,0.28653091510659573,-0.029857033483926515
1/12/11,-0.029857033483926515,1.3660262727227048,-0.1823403282040008,-0.12314101763766389,-0.05919931056633693,0.10896167239183271,0.12045009879605474,0.08598481958338863,0.43063109139502237,20.0,0.13786758929975185,0.1389420075082895,-0.02392562467912158
